No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL,Slug_Short
114,"Peru Bengal Tigers vs Whitko South Whitley",Football,"Indiana",08/28/2026,07:00 PM,"The Whitko South Whitley varsity football team has an away non-conference game @ Peru Bengal Tigers (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/peru-bengal-tigers-vs-whitko-south-whitley/8-28-2026/?c=90bc683d-c426-43e4-8ea0-64cdd7b7d2d8","https://www.maxpreps.com/in/football/game/peru-bengal-tigers-vs-whitko-south-whitley/8-28-2026/?c=90bc683d-c426-43e4-8ea0-64cdd7b7d2d8",a4c55de
115,"Centerville vs Hagerstown",Football,"Indiana",08/28/2026,07:00 PM,"The Hagerstown varsity football team has an away non-conference game @ Centerville (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/centerville-vs-hagerstown/8-28-2026/?c=e9671c6a-f4b1-4d2d-ae61-6d2a2e06d73e","https://www.maxpreps.com/in/football/game/centerville-vs-hagerstown/8-28-2026/?c=e9671c6a-f4b1-4d2d-ae61-6d2a2e06d73e",854ee9b
116,"Clinton Prairie Frankfort vs Frankfort",Football,"Indiana",08/28/2026,07:00 PM,"The Frankfort varsity football team has an away non-conference game @ Clinton Prairie Frankfort (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/clinton-prairie-frankfort-vs-frankfort/8-28-2026/?c=39847a8b-4d2c-47c6-9ab6-3b76fc9e6064","https://www.maxpreps.com/in/football/game/clinton-prairie-frankfort-vs-frankfort/8-28-2026/?c=39847a8b-4d2c-47c6-9ab6-3b76fc9e6064",fac4cdf
117,"Franklin Central Indianapolis vs Roncalli Indianapolis",Football,"Indiana",08/28/2026,07:00 PM,"The Roncalli Indianapolis varsity football team has an away non-conference game @ Franklin Central Indianapolis (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/franklin-central-indianapolis-vs-roncalli-indianapolis/8-28-2026/?c=91f06a46-93d1-44a1-9a31-b6e14b47c03f","https://www.maxpreps.com/in/football/game/franklin-central-indianapolis-vs-roncalli-indianapolis/8-28-2026/?c=91f06a46-93d1-44a1-9a31-b6e14b47c03f",a5b10e9
118,"Norwell Ossian vs Oak Hill Converse",Football,"Indiana",08/28/2026,07:00 PM,"The Oak Hill Converse varsity football team has an away non-conference game @ Norwell Ossian (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/norwell-ossian-vs-oak-hill-converse/8-28-2026/?c=2941c9aa-19b4-47f1-b6a8-fcbadf0fed09","https://www.maxpreps.com/in/football/game/norwell-ossian-vs-oak-hill-converse/8-28-2026/?c=2941c9aa-19b4-47f1-b6a8-fcbadf0fed09",9e17f82
119,"Kankakee Valley Wheatfield vs Wheeler Valparaiso",Football,"Indiana",08/28/2026,07:00 PM,"The Wheeler Valparaiso varsity football team has an away non-conference game @ Kankakee Valley Wheatfield (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/kankakee-valley-wheatfield-vs-wheeler-valparaiso/8-28-2026/?c=a729bbad-c6f2-4b57-bbcf-6083fdfd121c","https://www.maxpreps.com/in/football/game/kankakee-valley-wheatfield-vs-wheeler-valparaiso/8-28-2026/?c=a729bbad-c6f2-4b57-bbcf-6083fdfd121c",c009529
120,"Owen Valley Spencer vs Southmont Crawfordsville",Football,"Indiana",08/28/2026,07:00 PM,"The Southmont Crawfordsville varsity football team has an away non-conference game @ Owen Valley Spencer (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/owen-valley-spencer-vs-southmont-crawfordsville/8-28-2026/?c=22ac6dd3-33c6-450a-ba76-92062c2df3db","https://www.maxpreps.com/in/football/game/owen-valley-spencer-vs-southmont-crawfordsville/8-28-2026/?c=22ac6dd3-33c6-450a-ba76-92062c2df3db",11192ca
121,"Indianapolis Arsenal Technical vs Speedway",Football,"Indiana",08/28/2026,07:00 PM,"The Speedway varsity football team has an away non-conference game @ Indianapolis Arsenal Technical (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/indianapolis-arsenal-technical-vs-speedway/8-28-2026/?c=e846b448-75ef-493d-a17f-c5bd4c980b0c","https://www.maxpreps.com/in/football/game/indianapolis-arsenal-technical-vs-speedway/8-28-2026/?c=e846b448-75ef-493d-a17f-c5bd4c980b0c",f91433d
122,"Indianapolis Crispus Attucks vs Lafayette Central Catholic",Football,"Indiana",08/28/2026,07:00 PM,"The Lafayette Central Catholic varsity football team has an away non-conference game @ Indianapolis Crispus Attucks (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/indianapolis-crispus-attucks-vs-lafayette-central-catholic/8-28-2026/?c=3a809dbb-7e09-4728-9044-344e4324436f","https://www.maxpreps.com/in/football/game/indianapolis-crispus-attucks-vs-lafayette-central-catholic/8-28-2026/?c=3a809dbb-7e09-4728-9044-344e4324436f",68aec6f
123,"Chesterton vs Hammond Morton",Football,"Indiana",08/28/2026,07:00 PM,"The Hammond Morton varsity football team has an away non-conference game @ Chesterton (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/chesterton-vs-hammond-morton/8-28-2026/?c=b0beb7f0-11a1-4713-bd57-4b338828c068","https://www.maxpreps.com/in/football/game/chesterton-vs-hammond-morton/8-28-2026/?c=b0beb7f0-11a1-4713-bd57-4b338828c068",5ed0c08
124,"Floyd Central Floyds Knobs vs Whiteland",Football,"Indiana",08/28/2026,07:00 PM,"The Whiteland varsity football team has an away non-conference game @ Floyd Central Floyds Knobs (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/floyd-central-floyds-knobs-vs-whiteland/8-28-2026/?c=a495e17e-775e-4d1e-91da-48db421f28eb","https://www.maxpreps.com/in/football/game/floyd-central-floyds-knobs-vs-whiteland/8-28-2026/?c=a495e17e-775e-4d1e-91da-48db421f28eb",84f7949
125,"Indianapolis Scecina Memorial vs Triton Central Fairland",Football,"Indiana",08/28/2026,07:00 PM,"The Triton Central Fairland varsity football team has an away non-conference game @ Indianapolis Scecina Memorial (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/indianapolis-scecina-memorial-vs-triton-central-fairland/8-28-2026/?c=77860ebf-8991-4b01-ad26-49e9a8b7b7ad","https://www.maxpreps.com/in/football/game/indianapolis-scecina-memorial-vs-triton-central-fairland/8-28-2026/?c=77860ebf-8991-4b01-ad26-49e9a8b7b7ad",0543526
126,"Delphi Community vs Twin Lakes Monticello",Football,"Indiana",08/28/2026,07:00 PM,"The Twin Lakes Monticello varsity football team has an away non-conference game @ Delphi Community (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/delphi-community-vs-twin-lakes-monticello/8-28-2026/?c=749242f4-e65e-4cf6-b6cd-e8f14b1f13df","https://www.maxpreps.com/in/football/game/delphi-community-vs-twin-lakes-monticello/8-28-2026/?c=749242f4-e65e-4cf6-b6cd-e8f14b1f13df",8d988ed
127,"Christel House Indianapolis vs Edinburgh",Football,"Indiana",08/28/2026,07:00 PM,"The Edinburgh varsity football team has an away non-conference game @ Christel House Indianapolis (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/christel-house-indianapolis-vs-edinburgh/8-28-2026/?c=cf1c223c-4a9c-4d51-8af6-22323c8244b6","https://www.maxpreps.com/in/football/game/christel-house-indianapolis-vs-edinburgh/8-28-2026/?c=cf1c223c-4a9c-4d51-8af6-22323c8244b6",884aaeb
128,"Linton Stockton vs Monrovia",Football,"Indiana",08/28/2026,07:00 PM,"The Monrovia varsity football team has an away non-conference game @ Linton Stockton (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/linton-stockton-vs-monrovia/8-28-2026/?c=65d334bf-192d-4aa6-b659-0fe93368c067","https://www.maxpreps.com/in/football/game/linton-stockton-vs-monrovia/8-28-2026/?c=65d334bf-192d-4aa6-b659-0fe93368c067",2a76b88
129,"Calumet New Tech Gary vs River Forest Hobart",Football,"Indiana",08/28/2026,07:00 PM,"The River Forest Hobart varsity football team has an away non-conference game @ Calumet New Tech Gary (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/calumet-new-tech-gary-vs-river-forest-hobart/8-28-2026/?c=8c542571-0d0d-47f8-8299-f7ee8dc1135f","https://www.maxpreps.com/in/football/game/calumet-new-tech-gary-vs-river-forest-hobart/8-28-2026/?c=8c542571-0d0d-47f8-8299-f7ee8dc1135f",19d3d64
130,"Cloverdale vs North Putnam Roachdale",Football,"Indiana",08/28/2026,07:00 PM,"The North Putnam Roachdale varsity football team has an away non-conference game @ Cloverdale (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/cloverdale-vs-north-putnam-roachdale/8-28-2026/?c=c95c7e7e-1726-4b9c-9ed5-d46696b735c7","https://www.maxpreps.com/in/football/game/cloverdale-vs-north-putnam-roachdale/8-28-2026/?c=c95c7e7e-1726-4b9c-9ed5-d46696b735c7",714b368
131,"North Central Farmersburg vs North Daviess Elnora",Football,"Indiana",08/28/2026,07:00 PM,"The North Daviess Elnora varsity football team has an away non-conference game @ North Central Farmersburg (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/north-central-farmersburg-vs-north-daviess-elnora/8-28-2026/?c=8f0b8b2f-7964-41f3-986b-6e675b8793ef","https://www.maxpreps.com/in/football/game/north-central-farmersburg-vs-north-daviess-elnora/8-28-2026/?c=8f0b8b2f-7964-41f3-986b-6e675b8793ef",4b37994
132,"Northview Brazil vs Vincennes Lincoln",Football,"Indiana",08/28/2026,07:00 PM,"The Vincennes Lincoln varsity football team has an away non-conference game @ Northview Brazil (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/northview-brazil-vs-vincennes-lincoln/8-28-2026/?c=da55946d-f5e5-404f-8955-6e4483475fa4","https://www.maxpreps.com/in/football/game/northview-brazil-vs-vincennes-lincoln/8-28-2026/?c=da55946d-f5e5-404f-8955-6e4483475fa4",8686bee
133,"Pike Central Petersburg vs Princeton",Football,"Indiana",08/28/2026,07:00 PM,"The Princeton varsity football team has an away non-conference game @ Pike Central Petersburg (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/pike-central-petersburg-vs-princeton/8-28-2026/?c=4ca14cd7-2c68-4e41-92cd-6d7876d19a3d","https://www.maxpreps.com/in/football/game/pike-central-petersburg-vs-princeton/8-28-2026/?c=4ca14cd7-2c68-4e41-92cd-6d7876d19a3d",d4b8419
134,"Forest Park Ferdinand vs Perry Central Leopold",Football,"Indiana",08/28/2026,07:00 PM,"The Perry Central Leopold varsity football team has an away non-conference game @ Forest Park Ferdinand (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/forest-park-ferdinand-vs-perry-central-leopold/8-28-2026/?c=6fcf17f1-cee4-44d5-8bf3-0a3eefeddea0","https://www.maxpreps.com/in/football/game/forest-park-ferdinand-vs-perry-central-leopold/8-28-2026/?c=6fcf17f1-cee4-44d5-8bf3-0a3eefeddea0",4b85a5a
135,"Homestead Fort Wayne vs Noblesville",Football,"Indiana",08/28/2026,07:00 PM,"The Noblesville varsity football team has an away non-conference game @ Homestead Fort Wayne (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/homestead-fort-wayne-vs-noblesville/8-28-2026/?c=98aa3dd3-7a47-4ed6-88d5-eb36ef521043","https://www.maxpreps.com/in/football/game/homestead-fort-wayne-vs-noblesville/8-28-2026/?c=98aa3dd3-7a47-4ed6-88d5-eb36ef521043",4f692e2
136,"Laville Lakeville vs North Judson San Pierre",Football,"Indiana",08/28/2026,07:00 PM,"The North Judson San Pierre varsity football team has an away non-conference game @ Laville Lakeville (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/laville-lakeville-vs-north-judson-san-pierre/8-28-2026/?c=01372a41-5947-470a-bf48-7df91f4d4b8c","https://www.maxpreps.com/in/football/game/laville-lakeville-vs-north-judson-san-pierre/8-28-2026/?c=01372a41-5947-470a-bf48-7df91f4d4b8c",6020534
137,"Evansville Harrison vs Jasper",Football,"Indiana",08/28/2026,07:00 PM,"The Jasper varsity football team has an away non-conference game @ Evansville Harrison (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/evansville-harrison-vs-jasper/8-28-2026/?c=acdb16f9-4afb-4a54-b57f-bac5edbcce1d","https://www.maxpreps.com/in/football/game/evansville-harrison-vs-jasper/8-28-2026/?c=acdb16f9-4afb-4a54-b57f-bac5edbcce1d",3a74156
138,"Harrison West Lafayette vs Plainfield",Football,"Indiana",08/28/2026,07:00 PM,"The Plainfield varsity football team has an away non-conference game @ Harrison West Lafayette (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/harrison-west-lafayette-vs-plainfield/8-28-2026/?c=9b97b460-e036-4ad5-91bc-15fad590a344","https://www.maxpreps.com/in/football/game/harrison-west-lafayette-vs-plainfield/8-28-2026/?c=9b97b460-e036-4ad5-91bc-15fad590a344",0eef562
139,"Elkhart vs Warren Central Indianapolis",Football,"Indiana",08/28/2026,07:00 PM,"The Warren Central Indianapolis varsity football team has an away non-conference game @ Elkhart (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/elkhart-vs-warren-central-indianapolis/8-28-2026/?c=2e8f7d3c-a80d-4405-8f1a-b1cc4885e77a","https://www.maxpreps.com/in/football/game/elkhart-vs-warren-central-indianapolis/8-28-2026/?c=2e8f7d3c-a80d-4405-8f1a-b1cc4885e77a",c04ef64
140,"Lawrence Central Indianapolis vs Zionsville",Football,"Indiana",08/28/2026,07:00 PM,"The Zionsville varsity football team has an away non-conference game @ Lawrence Central Indianapolis (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/lawrence-central-indianapolis-vs-zionsville/8-28-2026/?c=61dbd597-8164-4d57-b88e-053e28e93e51","https://www.maxpreps.com/in/football/game/lawrence-central-indianapolis-vs-zionsville/8-28-2026/?c=61dbd597-8164-4d57-b88e-053e28e93e51",6d55a9b
141,"Tell City vs West Washington Campbellsburg",Football,"Indiana",08/28/2026,07:00 PM,"The West Washington Campbellsburg varsity football team has an away non-conference game @ Tell City (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/tell-city-vs-west-washington-campbellsburg/8-28-2026/?c=d1e3231d-40b4-4632-863a-9138caad3ece","https://www.maxpreps.com/in/football/game/tell-city-vs-west-washington-campbellsburg/8-28-2026/?c=d1e3231d-40b4-4632-863a-9138caad3ece",cdf5a61
142,"Carroll Fort Wayne vs Center Grove Greenwood",Football,"Indiana",08/28/2026,07:00 PM,"The Center Grove Greenwood varsity football team has an away non-conference game @ Carroll Fort Wayne (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/carroll-fort-wayne-vs-center-grove-greenwood/8-28-2026/?c=5c23c03b-bf9c-4d1c-8e41-56558b5d9960","https://www.maxpreps.com/in/football/game/carroll-fort-wayne-vs-center-grove-greenwood/8-28-2026/?c=5c23c03b-bf9c-4d1c-8e41-56558b5d9960",5378899
143,"South Bend Riley vs Valparaiso",Football,"Indiana",08/28/2026,07:00 PM,"The Valparaiso varsity football team has an away non-conference game @ South Bend Riley (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/south-bend-riley-vs-valparaiso/8-28-2026/?c=cc4e686d-b37a-49c0-abac-e7a1a7058b3d","https://www.maxpreps.com/in/football/game/south-bend-riley-vs-valparaiso/8-28-2026/?c=cc4e686d-b37a-49c0-abac-e7a1a7058b3d",f5f273c
144,"Andrean Merrillville vs Fort Wayne Bishop Luers",Football,"Indiana",08/28/2026,07:00 PM,"The Fort Wayne Bishop Luers varsity football team has an away non-conference game @ Andrean Merrillville (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/andrean-merrillville-vs-fort-wayne-bishop-luers/8-28-2026/?c=3a6ac18a-9429-4ade-81ba-d878436e127f","https://www.maxpreps.com/in/football/game/andrean-merrillville-vs-fort-wayne-bishop-luers/8-28-2026/?c=3a6ac18a-9429-4ade-81ba-d878436e127f",b92921a
145,"Indianapolis Bishop Chatard vs Leo",Football,"Indiana",08/28/2026,07:00 PM,"The Leo varsity football team has an away non-conference game @ Indianapolis Bishop Chatard (Indiana) on Thursday, August 27 @ 7p.","/in/football/game/indianapolis-bishop-chatard-vs-leo/8-28-2026/?c=629d7341-c9ac-4545-a6d4-7353a9edca12","https://www.maxpreps.com/in/football/game/indianapolis-bishop-chatard-vs-leo/8-28-2026/?c=629d7341-c9ac-4545-a6d4-7353a9edca12",2ae5c6e
